Invoice ID,Account ID,Account,Status_Updated_Date,Salesperson,Sales,State,Item Class,Material_Service,Status,Customer Type,Year,Quarter,Month
INV7961,1000465,Grahl Construction,01/08/2021 00:00,SE - Kevin M,728.57,Georgia,Kits,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7973,1000547,Howard Technology Solutions,01/08/2021 00:00,SE - Shannon H,0,Mississippi,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7973,1000547,Howard Technology Solutions,01/08/2021 00:00,SE - Shannon H,0,Mississippi,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7973,1000547,Howard Technology Solutions,01/08/2021 00:00,SE - Shannon H,0,Mississippi,Microphones,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7973,1000547,Howard Technology Solutions,01/08/2021 00:00,SE - Shannon H,2842.07,Mississippi,Kits,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7984,1000624,Kansas City Audio Visual,01/08/2021 00:00,NW - Keith H,0,Nebraska,Speakers,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7984,1000624,Kansas City Audio Visual,01/08/2021 00:00,NW - Keith H,0,Nebraska,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7984,1000624,Kansas City Audio Visual,01/08/2021 00:00,NW - Keith H,981.28,Nebraska,Kits,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7977,1000739,Marco Technologies LLC,01/08/2021 00:00,CL - Tim B Jr,0,South Dakota,Wire,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7976,1000739,Marco Technologies LLC,01/08/2021 00:00,CL - Tim B Jr,990.96,South Dakota,Accessories,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7981,1000879,Online Customers,01/08/2021 00:00,Strategic - Jessica B,96,Mississippi,Batteries,Material,Invoiced Sales,Reseller,2021,Q3,8
INV7982,1000879,Online Customers,01/08/2021 00:00,Strategic - Jessica B,32,Montana,Batteries,Material,Invoiced Sales,Reseller,2021,Q4,8
INV7989,1000036,American Heritage School - Boca/Delray,01/11/2021 00:00,FL - Gary E,3960,Florida,Install Services - Commission,Service,Contingency,Customer,2021,Q4,11
INV7993,1000118,Bibb County Public Schools,01/11/2021 00:00,SE - Kevin M,0,Georgia,Assembly Services,Service,Docs Not Rcv,Reseller,2021,Q4,11
INV7992,1000118,Bibb County Public Schools,01/11/2021 00:00,SE - Kevin M,8123,Georgia,Commissioning Services,Service,Docs Rcv,Reseller,2021,Q4,11
INV7993,1000118,Bibb County Public Schools,01/11/2021 00:00,SE - Kevin M,23665.5,Georgia,Install Services - Commission,Service,Docs Rcv,Reseller,2021,Q4,11
INV7993,1000118,Bibb County Public Schools,01/11/2021 00:00,SE - Kevin M,4314.5,Georgia,Programming Services,Service,Services,Reseller,2021,Q4,11
INV7993,1000118,Bibb County Public Schools,01/11/2021 00:00,SE - Kevin M,1995,Georgia,Design Services,Service,Unposted Invoices,Reseller,2021,Q4,11
INV10990,1000168,Camcor,01/11/2021 00:00,SE - Patrick S,9245,South Carolina,Commissioning Services,Service,Programming,Reseller,2021,Q4,11
INV8008,1000223,Clark County School District,01/11/2021 00:00,Strategic - Jessica B,0,Nevada,Programming Services,Service,Contingency,Customer,2021,Q4,11
INV8006,1000269,Connecting Point,01/11/2021 00:00,CL - Tim B Jr,220,South Dakota,Assembly Services,Service,Docs Not Rcv,Reseller,2021,Q4,11
INV8003,1000291,Davis County School District,01/11/2021 00:00,NW - Tanner A,0,Utah,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8003,1000291,Davis County School District,01/11/2021 00:00,NW - Tanner A,0,Utah,Accessories,Material,Contingency,Reseller,2021,Q4,11
INV8003,1000291,Davis County School District,01/11/2021 00:00,NW - Tanner A,203,Utah,Kits,Material,Docs Rcv,Reseller,2021,Q4,11
INV7987,1000443,GenComm,01/11/2021 00:00,West - Rulon C,1094.5,Utah,Commissioning Services,Service,Services,Reseller,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Amplifiers,Material,Services,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Power Supply,Material,Docs Rcv,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Network Devices,Material,Contingency,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Speakers,Material,Docs Not Rcv,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Wire,Material,Unposted Invoices,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Miscellaneous,Material,Services,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Accessories,Material,Docs Rcv,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Batteries,Material,Docs Not Rcv,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,0,Michigan,Microphones,Material,Services,Customer,2021,Q4,11
INV8009,1000554,Inacomp Technical Services Group LLC,01/11/2021 00:00,CL - Alex N,6320,Michigan,Kits,Material,Unposted Invoices,Customer,2021,Q4,11
INV7988,1000734,Martin County School District,01/11/2021 00:00,FL - Gary E,1260,Florida,Install Services - Commission,Service,Docs Rcv,Customer,2021,Q4,11
INV8016,1000812,Nebo School District,01/11/2021 00:00,West - Rulon C,0,Utah,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8016,1000812,Nebo School District,01/11/2021 00:00,West - Rulon C,0,Utah,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8016,1000812,Nebo School District,01/11/2021 00:00,West - Rulon C,406,Utah,Kits,Material,Docs Rcv,Reseller,2021,Q4,11
INV7997,1000879,Online Customers,01/11/2021 00:00,Strategic - Jessica B,32,Washington,Batteries,Material,Contingency,Reseller,2021,Q4,11
INV8007,1000904,Park City School District,01/11/2021 00:00,NW - Tanner A,1842,Utah,Professional Development,Service,Services,Reseller,2021,Q4,11
INV8001,1001094,Slinger School District,01/11/2021 00:00,CL - Sam J,0,Wisconsin,Accessories,Material,Docs Rcv,Reseller,2021,Q4,11
INV8001,1001094,Slinger School District,01/11/2021 00:00,CL - Sam J,0,Wisconsin,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8001,1001094,Slinger School District,01/11/2021 00:00,CL - Sam J,449.2,Wisconsin,Kits,Material,Docs Rcv,Reseller,2021,Q4,11
INV8011,1001184,Talladega City Schools,01/11/2021 00:00,SE - Shannon H,0,Alabama,Accessories,Material,Programming,Reseller,2021,Q4,11
INV8011,1001184,Talladega City Schools,01/11/2021 00:00,SE - Shannon H,0,Alabama,Batteries,Material,Programming,Reseller,2021,Q4,11
INV8011,1001184,Talladega City Schools,01/11/2021 00:00,SE - Shannon H,0,Alabama,Microphones,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8011,1001184,Talladega City Schools,01/11/2021 00:00,SE - Shannon H,224.6,Alabama,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV7990,1001195,Tech Check LLC,01/11/2021 00:00,CL - Sam J,1495,Minnesota,Design Services,Service,Docs Rcv,Reseller,2021,Q4,11
INV7990,1001195,Tech Check LLC,01/11/2021 00:00,CL - Sam J,2733.5,Minnesota,Programming Services,Service,Services,Reseller,2021,Q4,11
INV8002,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Alex N,0,Michigan,Accessories,Material,Contingency,Reseller,2021,Q4,11
INV8002,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Alex N,0,Michigan,Speakers,Material,Unposted Invoices,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Accessories,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Batteries,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Microphones,Material,Unposted Invoices,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Miscellaneous,Material,Contingency,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Network Devices,Material,Docs Rcv,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,0,Minnesota,Speakers,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,4522.21,Minnesota,Amplifiers,Material,Unposted Invoices,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,208.53,Minnesota,Wire,Material,Docs Not Rcv,Reseller,2021,Q4,11
INV8000,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Sam J,4823,Minnesota,Kits,Material,Services,Reseller,2021,Q4,11
INV8002,1001210,Bluum of Minnesota LLC - Equipment,01/11/2021 00:00,CL - Alex N,83042.4,Michigan,Kits,Material,Services,Reseller,2021,Q4,11
INV7994,1003040,Direct Companies,01/11/2021 00:00,CL - Tim B Jr,1974.5,South Dakota,Programming Services,Service,Docs Not Rcv,Reseller,2021,Q4,11
INV8004,1003550,TEQ Lease,01/11/2021 00:00,NW - Devon M,4374.15,Oregon,Commissioning Services,Service,Programming,Reseller,2021,Q4,11
INV8004,1003550,TEQ Lease,01/11/2021 00:00,NW - Devon M,41788.79,Oregon,Install Services - Commission,Service,Unposted Invoices,Reseller,2021,Q4,11
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,3rd Party License,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,3rd Party License,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Manuals,Material,Docs Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Manuals,Material,Programming,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Miscellaneous,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Batteries,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Batteries,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,0,Georgia,Microphones,Material,Docs Rcv,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,2972,Georgia,70v,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,4205,Georgia,AE License,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,32258.8,Georgia,Amplifiers,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,5481,Georgia,EPIC,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,40858,Georgia,Network Devices,Material,Contingency,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,10488,Georgia,Speakers,Material,Services,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,2847.2,Georgia,Wire,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,2972,Georgia,70v,Material,Contingency,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,4205,Georgia,AE License,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,47334.5,Georgia,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,5125,Georgia,Enclosures,Material,Docs Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,5481,Georgia,EPIC,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,58226,Georgia,Network Devices,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,14906,Georgia,Speakers,Material,Services,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,4090.5,Georgia,Wire,Material,Docs Rcv,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,3962.4,Georgia,Accessories,Material,Programming,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,4955.4,Georgia,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV8030,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,27912.6,Georgia,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8027,1000118,Bibb County Public Schools,01/12/2021 00:00,SE - Kevin M,39664.6,Georgia,Kits,Material,Contingency,Reseller,2021,Q4,12
INV8041,1000187,CCS Presentation Systems NV,01/12/2021 00:00,NW - Devon M,0,Idaho,Amplifiers,Material,Docs Rcv,Reseller,2021,Q4,12
INV8041,1000187,CCS Presentation Systems NV,01/12/2021 00:00,NW - Devon M,0,Idaho,Power Supply,Material,Contingency,Reseller,2021,Q4,12
INV8041,1000187,CCS Presentation Systems NV,01/12/2021 00:00,NW - Devon M,0,Idaho,Wire,Material,Contingency,Reseller,2021,Q4,12
INV8041,1000187,CCS Presentation Systems NV,01/12/2021 00:00,NW - Devon M,974.45,Idaho,Kits,Material,Contingency,Reseller,2021,Q4,12
INV8017,1000234,Clinton Learning Solutions LLC,01/12/2021 00:00,SE - Chris C,7028.5,Virginia,Commissioning Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV8017,1000234,Clinton Learning Solutions LLC,01/12/2021 00:00,SE - Chris C,34550,Virginia,Install Services - Commission,Service,Docs Rcv,Reseller,2021,Q4,12
INV8034,1000308,Digital Networks Group Inc,01/12/2021 00:00,West - Rulon C,0,California,Speakers,Material,Services,Reseller,2021,Q4,12
INV8034,1000308,Digital Networks Group Inc,01/12/2021 00:00,West - Rulon C,46.72,California,Wire,Material,Programming,Reseller,2021,Q4,12
INV8034,1000308,Digital Networks Group Inc,01/12/2021 00:00,West - Rulon C,328.24,California,Kits,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8037,1000614,Jordan School District,01/12/2021 00:00,West - Rulon C,0,Utah,Accessories,Material,Contingency,Reseller,2021,Q4,12
INV8037,1000614,Jordan School District,01/12/2021 00:00,West - Rulon C,0,Utah,Microphones,Material,Contingency,Reseller,2021,Q4,12
INV8037,1000614,Jordan School District,01/12/2021 00:00,West - Rulon C,203,Utah,Kits,Material,Contingency,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,0,Florida,Amplifiers,Material,Docs Rcv,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,0,Florida,Power Supply,Material,Services,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,0,Florida,Speakers,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,0,Florida,Wire,Material,Unposted Invoices,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,0,Florida,Miscellaneous,Material,Services,Reseller,2021,Q4,12
INV8026,1000754,Miami-Dade County Public Schools,01/12/2021 00:00,SE - Spencer A,12233,Florida,Kits,Material,Programming,Reseller,2021,Q4,12
INV8029,1000879,Online Customers,01/12/2021 00:00,Strategic - Jessica B,40,Missouri,Accessories,Material,Contingency,Customer,2021,Q4,12
INV8028,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,0,Florida,Accessories,Material,Contingency,Customer,2021,Q4,12
INV8035,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,12600,Florida,Speakers,Material,Docs Rcv,Reseller,2021,Q4,12
INV8028,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,5670,Florida,Speakers,Material,Docs Rcv,Customer,2021,Q4,12
INV8035,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,4370,Florida,Wire,Material,Contingency,Reseller,2021,Q4,12
INV8028,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,1960,Florida,Wire,Material,Services,Customer,2021,Q4,12
INV8028,1000894,Palm Beach County School District,01/12/2021 00:00,FL - Gary E,1457,Florida,Kits,Material,Unposted Invoices,Customer,2021,Q4,12
INV8019,1001293,Washoe County School District,01/12/2021 00:00,Strategic - Jessica B,4750,Nevada,Assembly Services,Service,Services,Customer,2021,Q4,12
INV8019,1001293,Washoe County School District,01/12/2021 00:00,Strategic - Jessica B,3804.5,Nevada,Programming Services,Service,Docs Rcv,Customer,2021,Q4,12
INV8023,1003457,Jefferson Joint School District #251,01/12/2021 00:00,NW - Devon M,4337.32,Idaho,Commissioning Services,Service,Services,Reseller,2021,Q4,12
INV8024,1003457,Jefferson Joint School District #251,01/12/2021 00:00,NW - Devon M,4352.56,Idaho,Commissioning Services,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV8023,1003457,Jefferson Joint School District #251,01/12/2021 00:00,NW - Devon M,14181.56,Idaho,Install Services - Commission,Service,Services,Reseller,2021,Q4,12
INV8024,1003457,Jefferson Joint School District #251,01/12/2021 00:00,NW - Devon M,15044.87,Idaho,Install Services - Commission,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV8021,1003540,Wesleyan School,01/12/2021 00:00,SE - Austin A,2240,Georgia,Install Services - Commission,Service,Docs Not Rcv,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Amplifiers,Material,Services,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Power Supply,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Network Devices,Material,Contingency,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Speakers,Material,Contingency,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Wire,Material,Services,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Miscellaneous,Material,Docs Not Rcv,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Accessories,Material,Services,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Batteries,Material,Services,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,0,Rhode Island,Microphones,Material,Services,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,20730.71,Rhode Island,Enclosures,Material,Docs Rcv,Reseller,2021,Q4,12
INV8031,1004101,Providence Public School District,01/12/2021 00:00,SE - Spencer A,268481.4,Rhode Island,Kits,Material,Services,Reseller,2021,Q3,12
INV8607,1000466,Grace Ed Technologies LLC,02/01/2021 00:00,SE - Shannon H,0,Alabama,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q1,1
INV8604,1000466,Grace Ed Technologies LLC,02/01/2021 00:00,SE - Shannon H,0,Alabama,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q1,1
INV8605,1000466,Grace Ed Technologies LLC,02/01/2021 00:00,SE - Shannon H,0,Alabama,Amplifiers,Material,Invoiced Sales,Reseller,2021,Q1,1
INV8607,1000466,Grace Ed Technologies LLC,02/01/2021 00:00,SE - Shannon H,0,Alabama,Power Supply,Material,Invoiced Sales,Reseller,2021,Q1,1
INV8604,1000466,Grace Ed Technologies LLC,02/01/2021 00:00,SE - Shannon H,0,Alabama,Power Supply,Material,Invoiced Sales,Reseller,2021,Q1,1
